mfcc,chroma_stft,chroma_cqt,chroma_vqt,melspectrogram
-21.753416,0.38267288,0.54789853,0.55402565,0.27466574
-21.03938,0.37462583,0.52290624,0.5248694,0.26684597
-22.229496,0.36844337,0.50261986,0.49596938,0.25312668
-21.554962,0.36324275,0.4628228,0.46044615,0.26225168
-21.041634,0.4204919,0.5168807,0.517864,0.32002842
-22.604078,0.36722973,0.50214434,0.5034258,0.40555936
-21.694662,0.3603579,0.4848161,0.48677954,0.26524454
-21.409792,0.38072112,0.48990396,0.49530947,0.18386444
-22.427008,0.38597104,0.5122665,0.5155432,0.14090584
-23.561201,0.33104476,0.50262153,0.49860647,0.3760792
-22.485111,0.37445903,0.4962587,0.4911823,0.20751661
-20.443707,0.36195537,0.50291467,0.5000158,0.3891454
-20.056246,0.3387984,0.44424948,0.44608787,0.48163944
-20.727137,0.378222,0.4754982,0.475383,0.41660762
-22.275524,0.35789874,0.5170796,0.51873434,0.22756976
-21.4599,0.3787363,0.5076753,0.50481766,0.19888446
-22.39269,0.34189668,0.47489476,0.47018242,0.313094
-22.431591,0.31839618,0.45526543,0.45032993,0.32387018
-22.392666,0.34213033,0.48199758,0.47745788,0.32644367
-21.12316,0.39075467,0.49562037,0.49827075,0.3101555
-23.537569,0.35666502,0.478004,0.48141375,0.23723093
-21.030231,0.3744791,0.4843736,0.4832729,0.25583607
-21.274012,0.35662034,0.4867172,0.48527065,0.21148303
-21.674572,0.39395595,0.50156504,0.5026998,0.36188352
-21.663614,0.31301883,0.4338815,0.4349551,0.31649786
-21.335741,0.38280192,0.49030295,0.4927703,0.25181088
-23.050936,0.3717319,0.5282956,0.52418894,0.11704424
-20.797804,0.34201112,0.44288066,0.44304314,0.7215779
-22.915535,0.33289844,0.43313047,0.43472457,0.3446749
-21.682913,0.3769716,0.4839402,0.4870826,0.14936265
-22.57067,0.325558,0.47120956,0.47360018,0.5901178
-20.383917,0.34812057,0.47340354,0.47261116,0.43921325
-21.27232,0.3388078,0.47913536,0.47906694,0.3056146
-21.177952,0.33105257,0.445935,0.44531384,0.2518866
-21.540382,0.41213706,0.5312068,0.5363576,0.1262829
-22.89848,0.34799257,0.52352095,0.5221562,0.20923647
-22.044668,0.3871436,0.49973342,0.5011678,0.109607294
-21.635084,0.33428618,0.48178628,0.48807856,0.32686743
-21.918976,0.33480775,0.4771588,0.47363913,0.53084093
-21.927006,0.2855468,0.38784233,0.38806614,0.4792207
-23.708721,0.3762834,0.49815956,0.50238764,0.11563602
-21.0818,0.3461131,0.47349465,0.4765112,0.2919046
-21.63764,0.338137,0.47726068,0.47794485,0.37142038
-23.306345,0.35133028,0.48335955,0.48441282,0.27904433
-20.343233,0.40360132,0.47133183,0.47389114,0.3697281
-21.058628,0.35797277,0.48364675,0.4814204,0.4512163
-22.761442,0.32888296,0.4640175,0.46326494,0.2800634
-22.229559,0.32618138,0.426092,0.429576,0.24454011
-21.402615,0.3729569,0.49336287,0.49504057,0.19174582
-22.7434,0.4011853,0.5446067,0.54720634,0.16688824
-21.138294,0.31385443,0.45502117,0.45666552,0.459965
-22.460682,0.3456757,0.46220145,0.4628357,0.23922756
-21.926332,0.36875203,0.5150649,0.51066995,0.41440165
-20.72002,0.41873455,0.5702683,0.566184,0.2402355
-21.009644,0.30604133,0.4432621,0.44296375,0.4759738
-21.554605,0.36323023,0.47191882,0.47065556,0.5371102
-21.190372,0.4023259,0.52995056,0.5274337,0.39479825
-22.859243,0.366588,0.5183589,0.517669,0.42090875
-21.652554,0.37119997,0.5224566,0.5223326,0.26129532
-22.053064,0.39227054,0.5093239,0.5070644,0.28415257
-21.95307,0.35299435,0.48706862,0.4857434,0.30726445
-21.53245,0.32376176,0.425678,0.42495832,0.2612671
-22.274513,0.402254,0.49823955,0.49435496,0.10651356
-21.061583,0.32143605,0.47532287,0.46908298,0.5102238
-22.123852,0.3461965,0.4671816,0.466473,0.30935436
-21.586016,0.36373425,0.4876765,0.4934107,0.18160358
-21.605112,0.43434215,0.54099745,0.540109,0.122112006
-22.439953,0.33510247,0.45772958,0.45672557,0.3256013
-21.320557,0.38500914,0.4857179,0.48468044,0.30595118
-22.382212,0.34575498,0.43232238,0.4307526,0.28278184
-21.633404,0.353369,0.47752273,0.47575307,0.19524051
-21.796215,0.34847057,0.44171488,0.44301915,1.0606017
-22.138424,0.33811474,0.45463893,0.45660445,0.27505487
-21.598467,0.38582173,0.49689484,0.49801525,0.31629196
-21.54335,0.41174695,0.5331551,0.5322037,0.12508579
-23.88715,0.38191321,0.48689494,0.4899865,0.22147015
-21.135225,0.36717495,0.47830227,0.48364854,0.3210988
-21.677456,0.34233895,0.45128775,0.456159,0.37564147
-21.69376,0.33163267,0.4273537,0.42665407,0.4259904
-21.219425,0.34946904,0.48217443,0.4813716,0.4660887
-22.754375,0.3091816,0.43965855,0.43729246,0.34266245
-22.098473,0.33609346,0.4829134,0.48278603,0.23698756
-20.770704,0.3604298,0.50142926,0.50387216,0.9017208
-21.69983,0.36451474,0.47042444,0.4728535,0.19167149
-23.584095,0.3745745,0.44619074,0.44405875,0.22195661
-21.435741,0.3206114,0.47932267,0.4780022,0.55233467
-22.548512,0.37594,0.47753504,0.47936177,0.24259086
-23.159359,0.35768625,0.49702826,0.49730858,0.21573797
-22.483644,0.3617488,0.4508722,0.4537365,0.25822997
-21.282331,0.370338,0.49902925,0.4982197,0.3494521
-22.875772,0.3518618,0.4921476,0.49385202,0.54253936
-22.185093,0.35197768,0.49559346,0.4934142,0.48559153
-22.783806,0.3604636,0.4709392,0.4712162,0.12939203
-21.48307,0.3477746,0.46955165,0.46972787,0.2637934
-20.54575,0.34376383,0.47948578,0.47717437,0.54379416
-20.57143,0.36465776,0.4656304,0.4688363,0.3590712
-21.98918,0.3379461,0.47881278,0.47768083,0.26837456
-20.867142,0.3394132,0.48169902,0.4843495,0.27007893
-23.199427,0.3585079,0.49672523,0.49276015,0.36532038
-21.031055,0.33079556,0.44873762,0.45188832,0.34788018
-24.057533,0.31582826,0.4490203,0.44805896,0.29863557
-22.205511,0.34701058,0.47540924,0.4759798,0.18968436
-21.475565,0.40678608,0.55178404,0.5469877,0.25469357
-21.110981,0.34366632,0.51423985,0.5178602,0.5328381
-21.915283,0.36980143,0.4884384,0.49146494,0.21723767
-22.145372,0.38242185,0.49599537,0.49721268,0.336043
-24.4595,0.33723417,0.46078673,0.45850292,0.12659864
-21.444847,0.3291754,0.49098328,0.49178636,0.12167247
-21.378567,0.35993445,0.4827471,0.47432554,0.23569576
-21.12798,0.36989078,0.47224557,0.47188044,0.27916434
-21.804361,0.29953682,0.42197764,0.41744873,0.76449555
-22.132229,0.385131,0.5183653,0.51631916,0.23458882
-22.115948,0.29892075,0.42047688,0.41183445,0.47368145
-22.51484,0.33965445,0.4673461,0.46360913,0.56953853
-21.98562,0.33896217,0.45140365,0.44919062,0.18456292
-21.459934,0.3364264,0.4885675,0.48901352,0.27043688
-22.588867,0.3577826,0.4762939,0.47559276,0.35284665
-20.793379,0.38695884,0.5050501,0.5076787,0.36873126
-22.472538,0.32209042,0.44005454,0.44152793,0.24661642
-23.31588,0.3435472,0.468789,0.47218788,0.2962616
-21.80119,0.35805586,0.4559244,0.45368195,0.22680023
-21.900105,0.31066963,0.42792368,0.43024245,0.42273974
-24.198875,0.3344384,0.4354702,0.43629178,0.3305928
-21.457111,0.39223444,0.49513814,0.49529383,0.2184966
-20.723373,0.36572137,0.48217037,0.48339358,0.69631255
-18.0359,0.33745492,0.45187947,0.45359564,0.6239005
-22.260958,0.29550418,0.4064057,0.4086719,0.47385463
-21.747509,0.35126963,0.48034725,0.4802188,0.638313
-22.600266,0.33797702,0.4901495,0.49350917,0.15703169
-21.254784,0.35934186,0.4717288,0.4688581,0.6476708
-21.805534,0.36833325,0.49175742,0.48985457,0.17866188
-21.93549,0.3364639,0.44260025,0.44246325,0.45975614
-17.99056,0.3588444,0.45885333,0.4613895,0.9724225
-21.323992,0.3772385,0.5173112,0.5219564,0.30927345
-22.127865,0.34998477,0.44015405,0.43717968,0.35992593
-21.998575,0.3819228,0.51069087,0.5169943,0.30187738
-21.531513,0.35307476,0.4848571,0.486174,0.26554304
-22.699987,0.42070332,0.57939833,0.57814384,0.15673088
-21.553188,0.34604785,0.44063166,0.4438403,0.23379892
-21.14614,0.40325823,0.5135508,0.51203156,0.32199788
-22.162683,0.29935685,0.42647657,0.4289745,0.38965097
-21.968876,0.37127665,0.5233537,0.5232351,0.24712852
-22.132883,0.36313292,0.5211493,0.51454073,0.4269349
-22.191175,0.34712306,0.49820435,0.49650255,0.3333752
-20.560688,0.35434186,0.46927574,0.47004768,0.25061482
-21.452412,0.3740152,0.47852382,0.47960615,0.33572033
-21.156864,0.32840964,0.44439742,0.44667122,0.33977842
-21.545284,0.34794912,0.46536407,0.46966556,0.17308947
-23.345213,0.36418274,0.45948115,0.46312234,0.24655157
-21.762108,0.38167056,0.4761933,0.47398162,0.2624945
-21.56178,0.3487194,0.4328148,0.4313012,0.11921028
-22.646622,0.37345946,0.4838544,0.48656464,0.16768816
-20.436234,0.3286303,0.42962226,0.43245995,0.72997177
-22.121609,0.3573351,0.4797813,0.4787731,0.42708257
-21.99852,0.35374188,0.50115895,0.49561605,0.5801436
-22.544134,0.3418157,0.49380508,0.4913806,0.26797703
-21.654217,0.38339803,0.5147838,0.51483816,0.2074017
-21.433895,0.36875856,0.50306517,0.5056667,0.3204016
-23.180704,0.34181905,0.46767402,0.46311054,0.19290711
-23.096773,0.29672277,0.42269638,0.41734183,0.3820083
-21.173504,0.3717178,0.49621543,0.49245167,0.3844062
-21.274868,0.33457395,0.4715551,0.47284117,0.43575552
-21.424465,0.31950998,0.46490705,0.46754894,0.476594
-21.492289,0.34682322,0.46328643,0.46591175,0.24395558
-20.262207,0.32656553,0.44580042,0.44315103,0.32984352
-21.51788,0.32819945,0.43871716,0.437927,0.37730443
-20.582771,0.37059113,0.49473587,0.49114612,0.31130868
-21.712631,0.3770047,0.48102298,0.4767631,0.19432229
-22.71226,0.341493,0.4740237,0.47319114,0.40246812
-21.437077,0.35827675,0.49150062,0.49224758,0.30870312
-21.912022,0.397132,0.5213043,0.522434,0.39999557
-21.181913,0.34267107,0.46270072,0.46229827,0.29675707
-20.38327,0.3822131,0.4784282,0.47794214,0.27268237
-21.688654,0.35741803,0.48507693,0.48406413,0.21214625
-22.110231,0.3796668,0.5040676,0.49771926,0.22093213
-21.235973,0.39571127,0.5361037,0.5375801,0.32937002
-20.662495,0.33015347,0.44453862,0.44510913,0.5100002
-21.849522,0.41307592,0.49845922,0.49967983,0.24057005
-21.498846,0.31797674,0.43903944,0.4383811,0.25696003
-21.471464,0.38815677,0.53304756,0.5247895,0.36363852
-21.256786,0.40833536,0.49720097,0.5030233,0.19847867
-22.790936,0.343416,0.4602268,0.4624455,0.3043531
-21.394726,0.40503994,0.5301062,0.5304984,0.22022477
-20.399523,0.3639859,0.48290822,0.4839084,0.29820815
-21.443249,0.3300039,0.45496234,0.45665133,0.2828166
-21.519745,0.34201837,0.44991198,0.4500639,0.29970622
-22.651775,0.34174135,0.46737507,0.47297344,0.24280733
-21.374453,0.37771797,0.50374573,0.5022481,0.2617045
-23.76852,0.3974371,0.5291312,0.5301499,0.24584883
-22.681313,0.4079049,0.48071972,0.47775698,0.074354954
-20.060047,0.35802373,0.4762291,0.4758265,0.63877857
-21.999966,0.37773785,0.49718323,0.5003485,0.29034236
-23.103664,0.34054196,0.44136977,0.43929598,0.39270923
-20.25325,0.3905839,0.50221986,0.50489014,0.43508035
-21.906887,0.36675954,0.4927453,0.49071297,0.23003334
-22.176716,0.36744085,0.45366895,0.45107663,0.08434838
-20.638319,0.3488315,0.48244658,0.48353037,0.37539917
-21.312466,0.370456,0.48949966,0.4866291,0.28000778
-22.69896,0.371852,0.44675648,0.44803178,0.12838364
-23.060465,0.30287394,0.42145523,0.42115209,0.3339112
-22.889439,0.3411716,0.44009244,0.43366742,0.20024735
-21.73248,0.33840013,0.46649298,0.46435988,0.34986323
-22.557747,0.34189865,0.47556284,0.47655365,0.4306365
-17.341377,0.39425123,0.48851457,0.49281716,0.73208827
-20.770544,0.34016442,0.46886793,0.4658529,0.5050323
-17.449886,0.36961856,0.4994049,0.49965036,0.9835732
-20.221308,0.3896034,0.44085416,0.4491149,0.56480473
-22.364805,0.36157206,0.50549126,0.4997094,0.42297134
-21.123608,0.32939732,0.4247689,0.42421353,0.37806386
-21.167255,0.3338571,0.45215014,0.45296907,0.3128181
-22.713898,0.34671867,0.48186228,0.48027658,0.20842943
-23.10239,0.32127652,0.47148415,0.46715868,0.28611347
-21.434143,0.3634945,0.50272614,0.4898819,0.39645785
-22.236202,0.37182447,0.4794171,0.4810606,0.23394385
-21.38226,0.33026698,0.45929858,0.45613113,0.43573484
-19.493069,0.35900447,0.5160504,0.5148224,0.4069596
-21.803364,0.3796374,0.49272788,0.49097848,0.24986413
-23.640657,0.36417624,0.48896655,0.49253738,0.99301493
-21.125418,0.41030717,0.57435375,0.5726269,0.23348516
-22.416285,0.3662853,0.5011566,0.5013134,0.19072565
-22.27378,0.30366084,0.47818723,0.47713718,0.2937501
-21.486353,0.3903357,0.47602308,0.4761286,0.44782394
-26.25624,0.30943286,0.43985403,0.43903542,0.042975254
-21.279354,0.3465439,0.4706901,0.47130415,0.29339635
-21.944904,0.35177267,0.4180534,0.41850233,0.2701506
-22.439383,0.3505784,0.4853245,0.48518205,0.36300832
-20.797138,0.3873476,0.48297977,0.482383,0.5232513
-22.727663,0.32980907,0.43433407,0.4321452,0.16878422
-21.484785,0.3783851,0.49441186,0.49263644,0.3650985
-21.95973,0.3674929,0.4899242,0.48922622,0.21649534
-21.705341,0.35871255,0.45321146,0.45662627,0.3064605
-23.685345,0.38751686,0.50311786,0.5051255,0.5228209
-20.671484,0.4130516,0.50581914,0.50362027,0.1864874
-23.076351,0.37512675,0.41587973,0.41583765,0.09337391
-22.830545,0.39240405,0.46615192,0.46902528,0.043985993
-18.437351,0.3575643,0.4810183,0.48145053,0.24926831
-17.98389,0.3677639,0.47341183,0.4742749,0.34308213
-17.609385,0.38758454,0.50273585,0.5067124,0.23705208
-21.804049,0.38977346,0.46367788,0.4668374,0.053585358
-21.868277,0.38302693,0.4424766,0.44769156,0.087721094
-21.944063,0.3646909,0.44629753,0.44854665,0.06747337
-17.662737,0.3627374,0.48647508,0.48623684,0.30068707
-21.16917,0.4107699,0.47645307,0.47767305,0.05316829
-20.96498,0.4226799,0.49262342,0.49175048,0.115244955
-17.735338,0.37989113,0.4551709,0.4614632,0.27662414
-21.22267,0.38352954,0.47909892,0.4752394,0.053594124
-21.663181,0.353623,0.4665042,0.46336114,0.043158066
-21.793558,0.38679734,0.45110258,0.4557812,0.026179638
-17.174734,0.37450352,0.4691892,0.46702933,0.5163952
-19.339458,0.4298215,0.4671222,0.47578254,0.25816643
-23.337336,0.4048407,0.48571822,0.48758686,0.07843568
-21.747757,0.36457953,0.4636515,0.46213162,0.0777203
-19.921589,0.39756572,0.4857553,0.49002883,0.15977305
-17.450405,0.37305745,0.42347303,0.42553487,0.3782106
-17.467371,0.3439176,0.44079328,0.43885532,0.38216138
-18.653933,0.30021858,0.39234805,0.39286283,0.40810078
-18.296747,0.34366035,0.43582416,0.44452432,0.290528
-21.767317,0.39717528,0.48502827,0.48757434,0.06648572
-22.136711,0.38802084,0.46856484,0.47391808,0.045674987
-22.349846,0.41008094,0.4881759,0.48720703,0.048892517
-22.300564,0.3786905,0.47375497,0.47956273,0.03809686
-17.590977,0.4239057,0.49894783,0.5023213,0.22382371
-22.219402,0.3476654,0.44952878,0.45254722,0.06049387
-17.823421,0.38373986,0.47359434,0.47430578,0.23159534
-18.519375,0.38749686,0.49270022,0.49392584,0.2757035
-22.667593,0.4319904,0.51458025,0.51301515,0.021379037
-18.64423,0.3747821,0.46071222,0.46117473,0.18045385
-22.001692,0.4208062,0.5053223,0.5114184,0.030183043
-19.351948,0.3865863,0.45485446,0.46098626,0.24509883
-18.710524,0.39684737,0.49221563,0.49300054,0.252733
-18.896126,0.3958517,0.4847223,0.4852283,0.32710522
-20.968302,0.39998356,0.45559958,0.45393217,0.060652867
-18.341492,0.33482876,0.45625415,0.45910358,0.25310224
-19.054903,0.38225007,0.43213594,0.43940878,0.28515363
-18.990698,0.35477114,0.44594923,0.45435986,0.3804357
-21.429914,0.37461665,0.45658123,0.46079704,0.05229803
-17.661861,0.38362846,0.4736222,0.4761211,0.35095724
-19.302448,0.340549,0.43334153,0.43742144,0.3084619
-19.490458,0.4139099,0.50583297,0.506733,0.19975798
-21.05308,0.35832906,0.46996018,0.4733481,0.080994
-17.85585,0.42452952,0.4809104,0.4823971,0.17703667
-19.23337,0.40099987,0.46433583,0.47075066,0.24335891
-19.887014,0.40048182,0.4533287,0.45524386,0.2500766
-20.027779,0.4490352,0.5169395,0.5203739,0.1113883
-21.537256,0.386753,0.5044756,0.5070612,0.13549578
-18.643177,0.35396466,0.44923845,0.45607984,0.24062398
-18.58669,0.41359463,0.46249712,0.46121022,0.23861781
-22.030107,0.3609207,0.4735638,0.4723518,0.04933937
-20.410425,0.36660242,0.42318654,0.42362547,0.3288562
-18.135853,0.3775483,0.50169295,0.50110644,0.36586818
-19.095459,0.3897922,0.42829618,0.4319726,0.42286813
-17.895105,0.41107938,0.507573,0.5122469,0.37780756
-22.753304,0.44273448,0.5023034,0.5031468,0.028341291
-23.490625,0.41081926,0.44312975,0.4372811,0.031570256
-17.879822,0.37418768,0.4687705,0.46743348,0.3346032
-22.44685,0.4110912,0.46134496,0.4616262,0.032170087
-18.430277,0.41840985,0.49512914,0.49603793,0.23167148
-22.511398,0.41386107,0.4763473,0.47859097,0.024596363
-18.520603,0.35737827,0.4337586,0.43460336,0.38537058
-18.316933,0.37302092,0.4782867,0.4784192,0.31856406
-18.46827,0.3860381,0.49698448,0.49742877,0.18992327
-21.104778,0.35141096,0.4825034,0.47863984,0.093092
-22.427488,0.41606548,0.48168588,0.4837505,0.055617914
-17.47586,0.38629913,0.46292195,0.46957973,0.31359023
-17.997398,0.42475888,0.4916303,0.49215612,0.19946575
-22.459177,0.39361802,0.48607934,0.4825935,0.07578763
-18.332355,0.37307295,0.48369956,0.4899036,0.24118713
-22.451605,0.37708148,0.47580305,0.48104712,0.030152783
-19.301374,0.38645247,0.46573654,0.47012636,0.19690323
-23.40038,0.41894385,0.43902633,0.44262624,0.051261984
-19.006008,0.3569056,0.47454622,0.47529233,0.5657116
-19.426641,0.40010843,0.48886415,0.48979297,0.23741212
-23.186321,0.42211655,0.48820102,0.49005172,0.034905344
-22.54961,0.3733314,0.45152202,0.4511824,0.1059266
-17.16711,0.40325975,0.50002354,0.50162685,0.42185062
-19.3046,0.41531888,0.5121421,0.51621914,0.50765854
-21.62592,0.4174535,0.46381342,0.46368733,0.023736054
-17.463484,0.38947138,0.5243945,0.52756923,0.27783272
-22.93544,0.3903658,0.43136165,0.4241844,0.02678436
-18.266264,0.3931862,0.49203813,0.49682567,0.16333611
-22.686842,0.39714512,0.45526746,0.45951602,0.049261607
-18.342678,0.34963918,0.45810196,0.4576656,0.20425513
-21.096836,0.35279262,0.4181662,0.4190013,0.11051453
-16.741531,0.4111292,0.48066095,0.48060003,0.35193148
-22.204647,0.40877983,0.4508367,0.45031574,0.029444851
-17.84527,0.3853153,0.4714625,0.47674906,0.2084092
-18.712826,0.39534393,0.46570042,0.46571875,0.26885122
-22.028284,0.37141994,0.44685543,0.45392334,0.12913992
-17.862528,0.40156725,0.47681192,0.4807427,0.24859035
-18.183895,0.37576666,0.4816865,0.4819894,0.37872386
-18.022526,0.40572858,0.48161545,0.47946402,0.3432661
-18.970045,0.3666215,0.47964248,0.4806253,0.28914952
-18.664398,0.36833516,0.47139502,0.4756374,0.33689865
-21.353947,0.4101816,0.49633703,0.5000643,0.0843941
-22.067076,0.42745683,0.4661676,0.47542095,0.08244735
-24.0815,0.38640177,0.44476768,0.45041153,0.021518879
-17.67487,0.3684158,0.45805645,0.45613432,0.42653584
-17.054888,0.44744238,0.544377,0.54690975,0.38540912
-22.38084,0.4152961,0.45066264,0.45140803,0.042055864
-18.895294,0.37893033,0.46618536,0.46631053,0.20952141
-22.207146,0.396548,0.47025296,0.4695069,0.056239154
-22.664581,0.37784004,0.4116441,0.4134713,0.028460665
-18.19574,0.423601,0.47225764,0.47112384,0.16942875
-20.620447,0.40177205,0.47800827,0.48724928,0.2234872
-22.437914,0.37513912,0.43706095,0.44181833,0.019851469
-18.737087,0.36212766,0.45796958,0.46063378,0.47625232
-18.110615,0.37610105,0.47893247,0.48438677,0.23559847
-19.52382,0.43277884,0.5270111,0.5370548,0.08229932
-18.365692,0.36136678,0.45933035,0.46470127,0.14660098
-21.480234,0.39147484,0.442163,0.4401637,0.07455423
-20.74217,0.38467875,0.4967622,0.49753153,0.06812367
-18.840878,0.39885494,0.46937907,0.4732995,0.23419939
-18.71238,0.3886766,0.494414,0.49288842,0.35939682
-19.132217,0.44501242,0.50501734,0.51243633,0.2590899
-17.76669,0.35779893,0.47353867,0.469672,0.36087424
-18.8285,0.38567284,0.45963302,0.46284518,0.2837404
-17.168041,0.3666828,0.4731234,0.47223496,0.5355176
-21.54919,0.3640282,0.4707977,0.47176078,0.107955314
-22.14504,0.3799783,0.47897705,0.47407436,0.029680494
-21.452183,0.41415069,0.46426716,0.47340155,0.050506793
-22.11359,0.38958135,0.4605682,0.46028456,0.07596614
-21.799625,0.39058223,0.47540557,0.47434542,0.036474098
-21.40534,0.40957835,0.46537194,0.46980977,0.04731221
-16.849113,0.39355513,0.4730893,0.47760442,0.6042603
-22.133541,0.36899313,0.43934467,0.44286022,0.0624519
-22.55055,0.4047645,0.4600505,0.45245758,0.045700386
-18.681477,0.3919879,0.45598122,0.4548438,0.16204101
-20.84174,0.39058957,0.46530262,0.4628241,0.14769049
-19.023098,0.34833214,0.46663296,0.4696525,0.23691548
-21.807188,0.38244238,0.44300592,0.44658923,0.04232589
-17.45588,0.37753233,0.49868646,0.50246304,0.29892355
-17.908592,0.36236998,0.4725611,0.47871938,0.32153752
-17.3642,0.3659084,0.45712924,0.4589541,0.2267229
-21.222881,0.37200138,0.4787952,0.4746137,0.060434546
-21.925396,0.3724195,0.42608413,0.42985222,0.06038562
-17.4222,0.35223055,0.44813737,0.4482588,0.64249235
-21.839441,0.37851432,0.44793236,0.4493138,0.08201096
-19.108242,0.36447442,0.47117612,0.47474298,0.14213464
-17.679113,0.38128582,0.45457193,0.45782676,0.18737036
-17.515774,0.3783395,0.44064963,0.43663076,0.18928874
-19.74517,0.4011644,0.46758866,0.4730264,0.18351297
-17.46939,0.36562577,0.46573672,0.46887603,0.43803555
-22.517143,0.33839962,0.40676305,0.40101793,0.15568632
-18.005863,0.39220774,0.4657453,0.47015205,0.3778457
-21.619783,0.39605454,0.46601346,0.4636371,0.039704047
-21.8513,0.38511312,0.42653468,0.42380562,0.08496292
-21.96932,0.3614274,0.4513395,0.4528958,0.07428253
-21.17991,0.37754312,0.47062945,0.4736834,0.15753834
-22.158115,0.4467144,0.4905018,0.4905847,0.018785736
-19.855425,0.41302752,0.4578966,0.46622276,0.2825922
-22.53422,0.43475488,0.5209897,0.5216462,0.03463875
-21.003246,0.4045155,0.48808202,0.48879233,0.10562411
-17.978552,0.3635836,0.42776895,0.42669258,0.62085503
-21.875729,0.39108852,0.48567557,0.48642325,0.066434145
-21.159817,0.39151463,0.4660077,0.46271488,0.054626673
-19.177063,0.40011656,0.45962498,0.455829,0.16754392
-21.691746,0.40567765,0.4533734,0.45384765,0.071252
-21.451221,0.34739685,0.43457115,0.43039283,0.08924042
-18.29132,0.3512732,0.46784055,0.47082594,0.45945406
-22.033253,0.45447662,0.5176233,0.5211722,0.04206618
-18.881077,0.44680694,0.47352812,0.47324848,0.21995996
-17.4683,0.39108562,0.48782995,0.49443164,0.3592181
-21.925608,0.42816475,0.45495188,0.4594216,0.05642684
-22.712238,0.4022682,0.4672729,0.46705475,0.0890831
-22.740683,0.41015923,0.45413363,0.45722565,0.029138777
-18.82032,0.35003117,0.42117855,0.42438433,0.3447078
-18.08826,0.37764743,0.44661996,0.4486371,0.27722764
-17.15385,0.37170967,0.47808167,0.47926244,0.29694366
-17.126677,0.34208044,0.41264293,0.41922292,0.43300116
-19.40498,0.35287857,0.47466782,0.47543946,0.19348656
-22.371956,0.41729164,0.45702812,0.45381653,0.050854784
-19.607418,0.4087211,0.48541912,0.48669663,0.14617653
-21.499847,0.39079806,0.47429845,0.47391734,0.066712596
-18.022463,0.40274504,0.502631,0.5019656,0.31467226
-18.597443,0.4025656,0.46213865,0.46399406,0.27004284
-21.262302,0.35375682,0.4594517,0.45840123,0.07935945
-18.815239,0.38104764,0.4388493,0.44300935,0.17677611
-18.587292,0.40013194,0.48335537,0.48858443,0.2141001
-20.792412,0.3891394,0.4513857,0.44996238,0.08300916
-21.703579,0.43196622,0.49575678,0.492561,0.04502227
-21.309029,0.34816203,0.4265149,0.4266397,0.09010595
-22.044884,0.37766993,0.47593656,0.47736183,0.03569095
-21.469599,0.36783373,0.46398494,0.46174732,0.07429358
-21.890728,0.39308342,0.48166642,0.4867353,0.07687941
-19.0906,0.38326243,0.45960736,0.463828,0.3596349
-23.158403,0.42922235,0.44940916,0.45472965,0.023234507
-20.14556,0.42719507,0.49190152,0.49433672,0.102916166
-18.70776,0.35301363,0.43847415,0.44113478,0.2849812
-21.488459,0.38882065,0.49646258,0.49433637,0.03236531
-20.087404,0.377728,0.45735908,0.46248332,0.39010668
-21.260195,0.3742758,0.50421506,0.50787216,0.08836951
-19.147118,0.39688954,0.4934726,0.50308496,0.18590298
-17.506294,0.38230988,0.471301,0.47163233,0.41528752
-22.656605,0.36621118,0.45054066,0.4496535,0.047015786
-19.02668,0.43675503,0.49297926,0.4944944,0.23213378
-21.639423,0.4209918,0.5043723,0.5050279,0.076349795
-21.492115,0.4220039,0.49723497,0.4988303,0.09687047
-21.518164,0.39475298,0.4608138,0.45885703,0.075392485
-19.230259,0.38599887,0.4986122,0.501812,0.1692822
-17.05132,0.3553963,0.44255325,0.43692398,0.4212719
-21.168537,0.347392,0.4707339,0.46599296,0.07525146
-18.517426,0.35142958,0.44876695,0.45408452,0.29061666
-18.285604,0.37249926,0.4872404,0.49091473,0.24746583
-18.274075,0.3969892,0.45347795,0.4614577,0.14734969
-21.63689,0.39813754,0.48289743,0.48630574,0.038935654
-16.79507,0.37257877,0.4380912,0.44185445,0.36441606
-17.015572,0.3896384,0.4956186,0.49642107,0.28682244
-18.641953,0.40717682,0.49151742,0.49779797,0.21376716
-21.673183,0.34496376,0.43525723,0.43741658,0.062860265
-18.355883,0.35977563,0.46414924,0.46616563,0.30755645
-22.908096,0.44680512,0.50041866,0.49591002,0.030104954
-18.766874,0.354026,0.46827674,0.46699062,0.36576176
-17.898104,0.38012242,0.5167487,0.51901144,0.46357852
-17.45792,0.38615665,0.4748585,0.47241834,0.14644712
-18.351284,0.31079763,0.40937686,0.41748285,0.53501225
-21.460545,0.35445115,0.42054275,0.42035377,0.10340422
-21.866467,0.41349044,0.5013862,0.505058,0.055251136
-17.862984,0.42056003,0.4954681,0.49759743,0.24119158
-21.095821,0.42391014,0.45870158,0.4615824,0.08478954
-18.997288,0.41494724,0.48354188,0.48574993,0.36859992
-21.049603,0.41450116,0.509004,0.5062215,0.07032819
-20.881107,0.3996961,0.47273585,0.47411528,0.0726753
-19.392937,0.38613978,0.48459208,0.48237082,0.3325045
-17.759705,0.45460057,0.5027072,0.49865937,0.29519308
-17.618082,0.369675,0.44397247,0.44850922,0.2595666
-17.96604,0.36762765,0.4531957,0.45455945,0.15551674
-17.85741,0.41718796,0.49985957,0.49977422,0.3549604
